ID,target
111a43181,1630049.10298615
111d23e70,1643422.1290833252
111e36182,1943313.7882003586
111ffb322,1597952.452835438
1120ff6cc,933263.5316300418
11249f04a,1406655.8200292867
1124a0d6f,1628688.8779280665
1124edd87,2889193.8998759394
1128b5f6d,1642703.449393136
112aada47,1477758.0770289812
112b38459,535027.5168963067
112bc080a,1587403.2709298956
112f179f9,1907914.4598062257
112f1bd31,2098446.4480347456
113337329,1630409.4509770698
113546c64,1381473.083511818
1135a4236,862410.0372082299
1136fb403,3462041.514027021
113970d8c,1606594.0223392309
1139e8cc0,10800351.451126149
113a63e0c,1530705.3578748333
113c9da05,1605784.7031859944
113cb2929,1636701.2014606188
113ff5468,7568455.210659441
114031c08,6679274.276686163
114161099,1349452.5881765205
11425c6c2,3714683.433778192
11425f041,2440255.6815631175
1142d89b5,1542079.0727930092
1144b8e4c,1574788.5528839428
1145951e0,1368142.6202309863
1147a92e1,1647147.4826444332
1149888cb,1722311.750419275
114a5d9ae,1544030.5436539808
114b3a5d3,3517915.40810201
114b9d434,1124092.8802241364
114df1676,1638143.3764606188
11519e0ed,1513084.3582021715
1152be82c,1522145.852931873
1153bf08e,2334150.049845575
1154170c6,1610189.3666678118
1154de91b,1939238.1106726555
1155429e9,1319329.1884732135
115551970,1447078.1478071313
1155b5b4f,1603657.2278084452
1155fcdf4,1064911.8460798687
115849b36,814310.7071597431
1158b0cd3,1597436.27187037
115935c4d,1788817.8271512077
1159d4c3a,1630239.7954299217
115cf7b62,104354.92258247688
115dc6556,6753881.025752763
115de8deb,1577984.0361197626
115e6d74f,1283207.0838217926
11618f3be,1201731.9952812807
1162fe726,1641280.6034698787
116337821,1655076.2159482616
1163d52fd,1307317.2934133399
1164cd437,1319570.8072921
11655e114,973374.7223359523
11698acf8,1599429.2157546103
116c4ae78,1524136.6371407886
116ec9653,1371167.4902022853
116f4ce0e,1148951.5760232434
116f51297,1078478.5714158597
1170ca591,1389070.2827600015
11733f7dd,1104512.499843092
11767d35f,1097845.5999387659
117de2c3e,1398619.918311088
117e2f520,4324444.8820452485
117e679f7,1907244.7951024934
11812be4c,1707903.607145352
11813f112,1538500.45204169
11832c642,2348230.0716066295
11833e947,1361107.2114303045
11834a0b8,1385615.442968308
118361171,1635277.7832165225
11836ad9f,4046321.1622633273
11851bbf6,4321784.164015374
118829f9c,1606604.6703107115
11889f11b,1166023.175740006
11897ab45,1048077.4322684259
11899f227,1638090.279637564
118b34b6e,1276059.7332013093
118fb1af5,1550590.8263428356
118ffe6a8,1568484.3272983704
1190c5b73,965036.3649470254
119161d03,2543448.406952839
11917a089,2167047.7722348226
11932c6bf,1544867.794279241
1194d13e9,4376692.038791288
1196c44b2,1621033.3142725718
11990a505,1672287.4620856452
11991dd55,1514464.676442002
119ac4ddb,1612542.2592539913
119c46a23,3143394.619503462
119cbde69,2416698.6813060935
119ea6e43,1635208.18630896
11a0c9666,1725472.8079191071
11a13343d,1556325.021000811
11a1774dd,1612203.0711971256
11a22ea38,1726625.7899488285
11a25b8d7,539979.8145754017
11a4a837d,2527330.4115062226
11a511ea8,1636536.8667302162
11a576c7d,6685477.463617909
11a58bc3a,1529191.8201606034
11a5ac236,1638979.0924623068
11a6738e5,1547678.2815282994
11a67de94,1904145.6623013543
11a788e49,1353524.081716653
11a9195eb,2080437.8701895415
11aa01cc6,1528419.636385113
11aad2e62,1907526.6503294387
11ad8bd5d,1077585.8036114133
11af640a7,1724738.202132453
11afaa1ad,1352588.5022108336
11aff9f9e,893246.8463786251
11b0aacbd,1533605.5541106171
11b0f6049,1284839.0900752635
11b2a5739,1635762.6139606189
11b3c4268,2824777.0606185915
11b4b4466,1518074.896551833
11b4deb92,10467761.637366533
11b7e130b,2817731.5379807237
11b804d8c,1632460.4400119835
11b94a38d,1677003.5990775456
11be07404,1638143.3764606188
11be7d0d3,1357063.4376195534
11bf75114,4941184.4433984365
11c11d4ec,1735510.0027113487
11c16cec9,1678146.6325617887
11c186ffb,1919797.9835739173
11c247654,2093006.16553951
11c294aa6,7047960.186590743
11c5d1971,1670451.8372798595
11c6a1484,1606426.752124059
11c8393a0,1421552.773083582
11cd3176a,1726882.3606281758
11cd4ad68,1601478.062132195
11cf0f5ca,1626103.5658407854
11d1f7003,1988854.4240224815
11d2a5ec9,1502036.0225600137
11d564d3c,1609488.6853271506
11d676711,1410716.5864244848
11d692edc,1638143.3764606188
11d76e7cc,1274833.515894573
11d7b1ee6,1629249.37685997
11d84f186,5517658.961027668
11da4b630,1943335.1626325913
11dd69507,1801217.0952342784
11ddde8d8,1287130.3081704
11e01d4bf,2292994.794493276
11e07fd6f,1631995.0462470774
11e0a3587,1624308.2756041347
11e165c67,5515383.555878941
11e2315da,1519913.2483135015
11e52e3e5,1156039.3246171898
11e5a6504,1236008.615688384
11e64a5ef,870565.8215645351
11e771679,1672025.124888939
11e78ce3b,2991032.2810127214
11e7abee3,1719478.1746313423
11e829d2c,1585875.5675421264
11eb18506,1625104.7823724605
11ec57028,1638035.8551171413
11ec7b594,1434526.344959686
11ecef2b0,1518451.6823546926
11efa4643,1586619.1306306352
11eff3479,1638143.3764606188
11f048e6b,151883.75520064225
11f1ccc6e,3583209.5389226764
11f296d97,2597299.1045711315
11f34b389,1611166.058642765
11f38d327,1404288.5601850438
11f3a0e7b,3301564.4893203373
11f5cde24,1643978.4849271688
11f62c34d,1411009.5335706153
11f8cbd36,1293501.7969829715
11fa55fb2,1470298.997609957
11faea893,1285799.2240919387
11fc49bcb,1596264.9011697962
11fcf9241,1466848.5537632788
12047a21f,1656557.2458309007
1205d75a2,1636469.9041124275
1206e3e47,1636356.445210619
120716c55,1405654.8691144255
120b4d36a,1790172.8925217376
120ba086f,1804658.3769169184
120da072a,1198695.194540038
12101539c,1131128.4392710663
12105dc47,1037585.186592329
1210a2d83,1513792.115338394
12121be46,2667423.4291683966
12126e122,3748722.737061805
121270036,1260935.6702992665
1219cf109,2289262.150565475
121ab1a71,1976420.236623151
121abee3b,3169360.905503713
121b0043b,3683957.841777525
121e03964,1303079.3864881608
121eb4e47,1569909.382238054
122023803,1638877.2971373466
122071e15,1979619.692765215
12225c617,1444963.0830495355
1222a38ef,1603464.3924040827
1224ed02a,1517183.5942435483
12251ab3b,2181334.8101445893
122590dc8,1625088.3820251036
1225c3980,1633456.4413375603
1227fe437,1910146.5793182175
1228057b2,920487.2893033169
1229243d1,1660689.1634069046
1229a845a,1979070.6234807689
1229c8946,819349.1366545055
122a2428b,772530.7301596623
122e11337,4018779.589550915
122ec30dd,7621364.695148269
123077ec0,2010242.0451947697
1230f2087,1523243.932227744
1231ee1f6,2465282.724969944
12355afd3,1677758.149468514
12375ada4,1629510.411783936
123797134,914169.6042182513
1238cfa4f,1836798.354281987
1239a4cb0,3778743.2480571484
1239f7338,1497078.3881474985
123cfe7bf,1639890.6486365816
123d809de,1402047.610961229
123de7ce4,3263121.7257407606
1245fb9f0,1244774.2481220542
124d3c0c3,4659858.769863632
124e7ab6e,1647028.2637436944
12521bdd1,1214902.8369386448
125508f61,926247.803835476
12555af63,923928.8917879874
1258c226a,735313.7687469533
125c73c36,1496255.7155560763
125d34082,1448885.161793731
125dab8b3,2205608.802752691
126045f21,1614549.7302274432
1262828b3,609685.6328401477
12628beb6,1304735.0326547166
1264dea5d,1489406.1700636458
12652159d,1506603.7250848906
12664a66e,1618988.6099874142
1266965b8,3026464.205125492
12670a68c,1785093.2378544628
1268ded23,1649492.736358027
1269cf17f,2291822.169884531
126a2a29b,1637405.7685918703
126aff8fb,3065799.4489366664
126c0808e,1643381.0341794752
1271383ec,1640872.5672486634
12737ec06,1530462.841831603
12739f812,1637773.851460619
12773d372,5023465.093146621
127af72b5,1451203.1727405936
127b2dbbf,1637540.1900112773
127b8e8f5,1189738.204865159
127bc11c7,1547931.8896306588
127c0d0c0,1357877.7549585653
127c35c45,2406640.7277857536
127ca8e98,1557039.352948882
127db94af,2759120.453933314
127ef1a9f,1637447.507710619
127f04b91,1658579.0452198375
12801e36a,1202777.3143594994
128031456,2129578.6055789506
12817102d,1616400.0153059904
1281ee15b,1638143.3764606188
12870c793,1037008.083346652
1288c62a9,2285863.9806238473
1288d4fcc,1568522.9550006657
128a8a09c,4061442.6507130614
1290af1c6,3500739.410857144
12930d8fd,2349714.0483147358
1293c917f,1427105.3440242948
12940f610,1542561.2177804434
1297094be,1595464.8688232126
129756dd3,1305679.524633604
12983df69,1531019.0056162335
129d88f3a,1576807.4810605566
12a009189,3316694.4637255305
12a03e19f,2291477.9332698495
12a169af2,1516148.9382733845
12a1bcfc5,1924792.4892262956
12a29263d,2950118.9845674657
12a3ac477,1540313.9179226286
12a47f1a8,1541497.1836360504
12a7b585a,1434512.6678748063
12a9ab5ec,1283096.649938618
12adbc1fd,745273.6521292189
12af897d7,1565404.3485169448
12afd76a6,1345575.0431546029
12b1c7f52,1624394.4837919576
12b39c515,1855902.5333127007
12b3a30c1,5085709.788620533
12b4885f1,1992776.1064973748
12b5851a9,1516260.6706124048
12b6d4fa2,1750930.3331576975
12b842789,1758252.1345244388
12b8b094c,972725.6557136085
12bd3441e,3073801.382733643
12bda4223,1328534.008448675
12bdc24e4,1128787.5757822983
12c043b5d,1710011.8613456427
12c089ed7,1480082.1203095207
12c274571,1297596.0652207425
12c4789c6,1501173.935588974
12c5e0878,1351442.393450446
12c795926,2048996.483171823
12c996bc9,1609123.7369660148
12cd57d6f,2154299.407486114
12cf0fbd0,1515555.6254345274
12cf31b89,1591878.8218541169
12d091384,1438777.1898678949
12d1f0bc0,1653237.7260159387
12d3284e9,5051102.64147501
12d3958d2,1321315.257369398
12d3e8706,1277681.2531268517
12d483be1,4499085.679691598
12d4c14fa,269837.4882496185
12d5e82fa,1457679.354249174
12d65f504,2282666.5602235044
12d733225,1665745.9541923015
12d764786,141195.243249357
12da5dd64,1266511.1870155123
12da9a338,1608125.2916153634
12dacacc3,2740708.306156428
12dc9d772,1654631.7660259302
12dd04ca0,2939976.7537506884
12ddd7f4a,2640891.2307176506
12ddef498,1506300.8956764638
12df1ac53,1630623.594163334
12dfd99c8,4954003.789931363
12e065145,1632929.6682321627
12e086ac2,1638143.3764606188
12e0c1a25,1401991.0058203475
12e270cdc,1592546.7233551648
12e27a7cf,2051469.4185900986
12e2b2101,794052.7056016332
12e309d5d,1559970.011163282
12e575455,1598820.296710426
12e5a2003,1335331.4646243295
12e6af11d,1713014.56731463
12e88e9fa,10322323.550481636
12e9c49e9,796517.4964954893
12eb96eb1,1476953.3134146922
12ec6fe3b,1587301.8520153933
12ef25525,1608709.7402372109
12efabef2,1435119.0177995479
12f02c5ce,2674395.514141904
12f14205e,2634638.538694894
12f1c0736,1632515.5461864434
12f1e1c1b,3265293.7848737114
12f4e58d7,1613725.7086644326
12f568190,4492828.1675847275
12f5bb055,1539440.0087989816
12f6ff524,9722808.075054746
12fa93b91,1233854.901111834
12facdb1c,1637647.965210636
12fd3ed8e,1512242.261367524
12fe4b904,1070568.9518047113
130110c1d,1428869.9406040402
13019e4ae,1073125.890639609
130672a88,1186579.4843633925
1306ad06c,2383835.860824807
130888d19,1500284.467013264
130a39b29,1805352.0835685001
130b18e3b,1616904.411241264
130b9a120,826664.6732018637
130c64266,2234328.0504189814
130d9a77d,1696595.2109233905
130fcc31c,5676444.588501618
13125d5bf,1593478.6853434965
13134766e,1637500.3639606189
1314c72d4,865243.3920865689
13166d479,4185788.22045226
13167a04b,1482406.585559797
1317efbbe,1451802.8393020271
131845c2f,1803278.799583319
1318fb95f,3069889.966409309
131952657,1908168.8596257078
131ab1e1a,1177752.4040727746
131bd5d26,5716474.019448543
131c7f955,1166303.1899768997
131cb9d50,1631187.8014606189
131cbb508,1626263.9465618194
131d39f20,1661710.6999579656
131eb43ba,1587635.1482897312
1323e0adf,350278.6260009351
132470b3d,1637483.8264606188
1324c489e,1638143.3764606188
13262b8cf,2485300.7513885363
1327ac310,1383352.9172026692
132bf8a81,1592451.201196911
132d607a1,1366715.6916044944
132fd4add,1653696.782055015
1331efd47,893924.0637095094
13321adb3,3551656.8925338765
133359d9c,1323954.2847564404
1334069ac,1353098.947981651
13340aa4a,3479285.6806948967
1335a0625,1653441.2861808324
133a761fd,1591658.7814709784
133ef69de,853145.9284361119
1342079a6,3748442.227128343
13435488d,1640512.92214195
134437ddf,5933800.352983987
134492d4d,957696.1584353035
1344e64e9,1743860.4107057909
134726c81,1648206.5728305723
134a1ebbe,1638143.3764606188
134a9246f,1647454.1096800785
134b9b41d,1095722.0664980991
134d4a144,1638143.3764606188
134f14078,1497315.3538157376
1350cf8c7,1581900.7295896383
135143e30,1621505.6511212513
13547af66,3868643.267397405
135b66c72,1412124.7212925793
135d10d6b,1641019.2030338799
1360f7d02,1622464.9005814025
136111b38,2092801.3474224515
136132302,1597175.756151432
1366d7430,1332625.3294738552
13670f2c8,6935360.048409599
136765a9b,1081150.8771697227
1368d95a9,1622277.9420884333
1369e3b4d,2084275.5258406394
136a918d3,1511574.820463178
136bb0af6,1842457.0593090935
136bb7322,2021225.4680580962
136be49c1,1522644.3030015049
136e5d716,1557589.1469806794
136fe3b0a,1429548.685688072
137010f48,1585966.9048379322
1371a0489,1468748.446960511
137258028,1643573.5316176552
1372593ba,1650482.8791786802
137429c8a,488660.36084000627
1374f80e1,2276542.3380303243
137752339,2006608.3213048796
1377b7a1d,1437853.2126061528
1378c9138,1233686.5656645289
137ac38a4,2865606.096836545
137ae1d2e,1496020.032549379
137bcc24f,1215029.434579913
137c19c93,1516227.1634403714
137ecf7e3,1138648.6699870129
138175797,1717662.881635668
13856a2a4,1679718.0093715554
13857e009,1607878.9190770327
1385d4b02,1930302.530755771
138656e0a,3915628.332071955
1389340aa,1380563.6135050796
138a69b05,1671052.4209110094
138a6d3ca,845379.8944918909
138ba7b5c,962175.3380713833
138d60147,2636647.151930878
138dd3ed3,2306560.4300155872
139028368,865071.9880734854
139191255,1137028.8454392012
1392c01e2,2013603.9346479564
1393cd6ca,2260443.2446797937
1394fd302,1508246.7193532686
139602450,1637642.9577106189
1396d3948,1643722.5779290677
1396e2ba1,1453242.9389935741
139b00dc9,2655030.822975153
139d33c7d,1081147.7133461665
139d40fe6,2047184.0451069644
139ea35f4,3778535.819961961
13a30df59,1158146.4548309604
13a90ed7b,1285780.6592647368
13aca6ac0,713552.0471523192
13aede72c,1643731.553452757
13af0cadc,1628938.528386405
13af76ec4,1574573.9384278108
13b0804ae,1566156.3087681672
13b17b7e3,1626618.0154402386
13b39136a,691946.2327804145
13b3b9fcf,978260.7187742494
13b58cc85,1348243.3041317246
13b644d60,2765258.4803105844
13b92925c,1662737.1093349853
13bdbd819,1546097.5453580348
13be96740,1861581.1430081287
13bf0b410,1592866.1000558087
13c234f57,1631916.4878408993
13c322120,1503242.6634390056
13c381f0a,2787959.408301847
13c4d827f,1610750.4984232709
13c4f9e86,1389801.454102328
13c5c102e,4895933.593817837
13c7a76d6,1521762.7765858034
13c895d69,909899.6486369423
13c8d5adb,1603727.3276685127
13c960779,1685868.5672619813
13cd49ccd,1638749.9772504112
13cd4e65e,1379552.2842169744
13cea1c1d,682048.4095915146
13cf852a6,1736667.7211412583
13d00d929,4410837.400984086
13d09289f,1410689.1014213164
13d0969b0,1126312.6957977563
13d173406,1202045.0035350781
13d4b0a06,1585961.1267341822
13d500282,1497521.625693473
13d50f507,1608615.33994298
13d8d2914,1484464.3276099397
13db3ee28,1557837.285036495
13db60350,1608395.6757828079
13dbecda0,1638143.3764606188
13dd08da1,1346047.7465691546
13de9f6b6,1016905.8639585543
13df05d36,1560035.5318544223
13e138e84,5129810.5195285985
13e20d405,1388134.2655453547
13e2c3673,1623227.678389471
13e2ecdfa,1559892.5103561524
13e3214a8,1855902.0170162632
13e423518,1334760.5960917312
13e45fea8,1730943.5924102038
13e7b7391,1475718.1382165926
13e9222f9,2391111.4492005263
13ef17d20,1425693.5270226717
13f20ea28,1408061.4950136456
13f3483f1,1078751.6023382023
13f5683bd,1149718.8998206127
13f572d02,1634286.7600923816
13f76b53a,1587827.78397245
13f7f486b,1223281.747018989
13f8d3eb7,1553054.611834886
13f8e896d,2234483.4610304334
13f92377d,1695569.042310971
13fc8d25e,3347815.7776858127
13fe2d886,557519.8368570016
1404851a6,1140428.0843480965
1405e7a44,5762069.571025071
14076b1e7,1143392.3312700854
1407d26b4,1783408.6559314826
14085ddcb,1455712.3182521905
14086d8d7,810377.259714917
1409a0b2c,1418534.921878965
140a40c97,1417967.3305130578
140ca98e0,1512099.0264890306
14107876b,1524661.5941320641
1412c61fd,1511459.048261709
1413b0a16,1426748.9427978364
1414b8fb2,1480916.297793643
1417070b9,1598110.1409272405
14188fbe1,1428609.1696654486
1418c4ebd,1599502.378189477
14193affe,1634846.4168995814
141a9085e,1638143.3764606188
141c2afd9,1477713.0015942585
141f14aca,2786096.3421908296
141f3505f,1173584.5365759465
141f47f81,1484725.4343921233
14207aef3,1297357.0988903195
142223140,5920619.340024168
14227c9e1,1579550.0503167186
1424f2e21,1294800.0826220645
1424fcf90,1599505.7648542179
142a8335d,1700776.4991737008
142aea591,1424453.297452344
142d92235,1621269.107122877
142e78022,1792083.4605163932
142ea2c06,1638143.3764606188
14313f45a,1385535.9666481733
1433681aa,4443936.599708984
14359611b,1449657.64348709
143653636,1515417.794352897
14393dc60,1481095.7501767555
143c67e9f,2217147.3649829994
143cd674f,553630.8417571189
143ec2830,980488.2773808788
143f94bf7,925455.0060168393
143fc5640,1638143.3764606188
144166fe9,5489983.077358744
144266999,1633868.038960619
1443d727c,4952958.108066473
144685e9d,1649402.573216503
1446fba2c,1470223.1549781077
14470c4ca,9970502.833903104
14480f3f4,1603700.9307588665
1449272ca,1720840.8451655428
144a37ec1,1620086.695210619
144a669f8,1607187.7864004914
144ac2b0f,2967221.6106892615
144baa3f5,1529695.0260380292
144bc177e,1251573.5431046435
144c7195a,1638143.3764606188
144cadb71,1641541.8855695378
144db4ce8,1638143.3764606188
144ec493b,2343787.9182347516
145103c0d,1588438.1623384696
1451549ef,1630804.7348277122
1452f9d4f,1039998.4528026974
1455777d4,345378.870143992
14563a601,3987736.370293505
145684e3a,1630432.1914756764
14568ccbe,1498645.6894908673
1457bdcb4,1565522.714129044
1457f2c1e,1423234.9753269765
145b047b7,1638143.3764606188
145bce29a,1564957.0598816015
145ca58cb,1405774.2880132066
145d1c767,916357.177713407
145dc67f7,1480033.676908197
145e503f8,1619060.4085182617
14614720f,1647149.45565992
14649511a,1324646.0662272573
14651d4f9,7940241.615024761
14681e69e,1643046.1865027687
14687523e,1568109.644279445
146891d9c,1349094.119377169
1468e431c,1630436.3609048442
14698814e,1108498.7962604477
146a67c86,1384501.9063393336
146c2e63a,1593061.6654363228
146d2a071,1435960.9294809513
146ecd95f,769229.4589619034
146f5de65,1507296.8048129836
147028990,1616389.294314612
1471870a5,1155771.1872245034
14741dfda,2148298.785365575
147466f6d,1512672.101823839
1476702cf,1638143.3764606188
147699f06,1303631.3339038403
1477b454c,1269586.8316445444
1477c9a48,1830912.528576773
1478a91be,1867525.5335140047
1478c7a73,1624246.320695246
147a334de,2512996.749755402
147d5e0ef,2208144.7212364953
147faa63d,1638143.3764606188
148131869,1341294.1401706894
14837e4d0,1248780.8737085923
1483c72f7,2496300.5861239275
1483d13d8,3952730.8364737397
14846a8f9,880649.6335932363
1485b086a,1682244.5651709163
148613bfd,1630058.645002642
14867b178,400896.7621919582
1487823d4,1248579.5750118282
14889c28c,197948.80449844277
148d4b39f,1389940.4210175225
149005e5f,215518.78184833124
149110cd4,1597053.2472278676
1494430e3,1642484.752401717
149475e5a,2021412.4952423899
14957ef3c,2861019.1912355935
1496b021f,1553852.5405533076
1496ed7e5,1196401.0700670665
149760c61,1242260.3669804493
14978904b,1480687.1293728233
149db8e69,1736215.5302261158
14a083ec8,1184412.7150431785
14a203c0b,137646.4973981668
14a28f6aa,965906.3239365658
14a4d9fb2,1638143.3764606188
14a621985,759186.3910129763
14a78e81f,1109002.9722877068
14a86cd9e,1151241.7896235413
14a8fa8bd,2718298.733327457
14a9366e8,3214130.489777014
14a99fc67,814936.931157718
14aa729da,1928938.0847953814
14ab74ca5,1094980.9826084273
14ae64563,760647.3495714174
14aebb47c,3709805.94803412
14af09c14,2703087.1859050957
14b75a01f,2197632.0462581096
14b780e30,1612066.1018162223
14b814d7c,2116497.0469729127
14b935b2c,2269896.1321676793
14ba0de36,1572397.784721248
14ba5b645,2596714.297813299
14bd4111f,2423849.7553521837
14bd6f148,1631338.0644915141
14bd761cb,1638143.3764606188
14bd9eb4f,1657021.2495790184
14bf1acdd,515625.3273928746
14c1f1ced,2500615.267813229
14c46b6db,1641485.2705774154
14c651ba4,8780744.688176991
14c81bd52,1593017.6490951213
14c877a49,2415190.820008127
14c88936b,1728432.6249484727
14c9786b0,2032912.8874413313
14caee981,5358545.456251293
14d05a8f4,1685134.015921107
14d1baa20,1099396.3569466965
14d20ff3d,1086505.1577922194
14d21f2fa,2154584.640857582
14d55bf10,1287896.022564385
14d724704,1707982.2731071885
14d783056,1653206.8818033426
14dc275b4,1692026.7044678875
14dcf2f13,1605307.5549564546
14dddb31a,2917019.389966555
14de20d64,1551419.4230046526
14de75481,6264282.675606681
14e179e3c,2079376.2063920884
14e1ec45f,1621455.1909938161
14e363125,4670067.971117385
14e4f565d,2920691.7846189626
14e969db2,1666483.2679002904
14eac30d4,8634397.494574932
14ec9d056,3115912.4383239523
14ecdaf1f,1292650.527757692
14f1c3fea,1465422.407195835
14f276c5c,1818064.2915659281
14f4935ce,997148.1610398123
14f719548,1521151.5569671565
14f8dd3d9,1813840.7662627432
14fa35346,2179841.890787205
14fb03ed6,1639750.9573880387
14fc07339,1520989.835992281
14ffed8ed,1587368.6276548365
15000f630,1386600.4039412672
1500a0738,1387459.2655065139
1500ab7a3,2359129.3295843597
15013cbd6,1682739.76806763
150166322,1558299.9856332433
15027e4e8,1507147.865787302
1502e0b26,1466575.6976351873
1503375d8,1638696.9702106188
1504d06e9,1427819.4518239307
1505dd9d9,1533429.7747534646
1506650de,7727605.328766768
15094e2dc,1471665.171508685
150ae2648,2049890.615681706
150c09c64,2144286.0175651256
15119a604,1637598.351460619
1512197e4,1067251.1385688935
15131a602,1776936.6281035705
1513321fd,5098099.385822983
151365fff,2088428.0202489858
151381a6d,453826.3952572793
151672636,1289032.2532404263
151766eda,1524667.0617832206
151bc25ba,1733658.8870758743
151f24e49,1360565.959369952
151f60522,1636427.7679911535
1520d86db,2863046.9015578115
152106e3b,1464395.2138649744
1521a66fb,1438014.823689716
1521cbf34,1750564.7362527912
1521cec68,965479.522529133
1521ec51f,1607024.6614737096
15225bc22,2029883.3674225775
1524a58be,1650521.0679825132
152588540,1561482.6713998127
1525fa081,925058.1970683944
1527e48cd,634901.9595526236
152b6dd4a,1506439.9832792382
152ce6bd6,1550020.7277218995
152d21264,1632006.9071759707
152d9f99c,1643452.197820299
152df7bf9,2442542.913471139
152eebd4d,1673409.2956665955
152f19ba6,1168643.1920127657
153090c51,746195.1255842596
1532a8e8a,1795084.731905869
1535f35ee,1531121.1192388278
153a04743,2430556.3919148305
153b249bb,1598337.545895773
153bdae77,1626417.7953933922
153cac616,4321175.946106037
153cd1a75,2267584.906167682
153d23bcc,1632620.5278339798
153dde2a6,98644.85277422602
153f985cf,1509220.850261106
1541e953f,5366632.957215062
15440e7c6,1821136.7558092328
1544b939c,1646013.8521226533
1544d066f,1514055.0227735506
15488d634,1638143.3764606188
154b0a9ae,1580877.0872639923
154fb76dd,4361926.550948683
155314436,996303.9192856305
1553d9acb,1632697.9660889423
1559067a3,2426014.3218437345
155a684c5,1441034.056561537
155bc540d,2307857.777858096
155c2111f,1822661.1543173739
155c41b42,1832122.1827254894
155f7f44d,1566494.0776328228
155fa35e5,1986321.1625592755
15606c398,1593336.814951685
1560a125e,1703639.1623310803
1561dd34e,1563624.792376177
1562ba1cc,4052775.840605373
156446cab,1721318.6703919237
15647282c,1638143.3764606188
15650079b,4422810.819905704
15653e57f,2755222.725104576
1565d8f74,2276608.4659270663
1566e090a,1652017.481165065
1567ce661,1637723.035143868
1569c9c28,1256274.9537607066
156a38dfb,2641497.2228883947
156a7926f,1180908.6283909897
156ce498a,1562785.3440053125
156d72e11,1589911.7029859421
156d84f75,1591279.3542494378
156dd6192,1563159.6889987562
156e5cf56,1578287.5410370647
156ee7fb8,1929715.3289354187
1570418a7,2692228.349886546
1570ebcaa,1701043.6913082977
1573ad3ba,712497.8289561706
1574df5dc,1638143.3764606188
157520b13,1224225.3333876536
157758588,839799.0758000611
15775c674,1640605.3890275985
157925c20,2137084.2673696503
157926505,1467312.591470989
157c9a3ac,1557331.0825882093
1580b955e,2139904.2929260586
1581671eb,1652526.9668249406
1581e30cc,1622105.8762567623
1582c332b,3055137.9171066526
1583a0604,3474894.566771359
158448bcd,1026151.2113103836
158532795,1639418.8916215412
15861ac85,1689628.4715839254
158744585,1645001.1244100202
15883a290,1637919.7827106188
158844237,1635899.044243932
158b84a99,1621573.8464589415
158d7b840,151745.26597316118
158e1f23a,1655759.0655970783
158e35239,3461053.7410752764
158ffa124,1409060.422317086
15907fe61,1752033.7434574584
1591c46de,1916307.0231570522
1594c0cbb,1625442.8361910058
1595466b7,1514004.948531824
15954f285,2498645.420716764
159797ff3,1567096.4689178828
15983f19a,1392992.1420105654
159c68f5b,1844350.0766906862
159ca215b,1289911.8485178845
159cfa019,1821081.0859354099
159e094d0,1386006.2119713502
159ee0ac3,2715267.8705200218
15a0290f8,1028463.9478000037
15a0b87f9,297869.19806327944
15a0e4066,1644601.7357000755
15a11ca37,1638143.3764606188
15a2ce6f3,1279209.495452133
15a362dd1,1644450.5172687832
15a433060,2130045.493749676
15a47c317,1637753.3467407671
15a5877de,7553966.186377661
15a63ffb8,923136.7414466792
15a86bb05,1439614.5962675833
15aaf1a84,3834212.8381650206
15acb95da,1593137.6437654537
15ad9d084,2610321.3018780723
15b04d746,1568045.8161585242
15b0825ee,4139760.553877024
15b1ffd6e,1635202.8889606188
15b3d32fe,2104748.745625579
15b3eb283,1655641.8813247143
15b4b8e39,1740510.04978476
15b581ecb,1247149.8478603158
15b7f56ea,976714.9536074302
15b8114bb,4058336.7502364353
15b8dce16,2108546.944347716
15b8f7342,100071.38828025298
15ba0b62d,2393930.8577651917
15ba11eeb,8146159.055140097
15bb6ea53,836952.084549215
15bf1d27f,1614655.5904068453
15c0684c7,1625982.2274679977
15c29a14f,376390.9291613889
15c47bd33,1654701.3473370362
15c49b770,4566973.24105606
15cceeea3,1499385.033977209
15cf83c17,6971138.712027434
15cfda1b4,3161484.462176231
15cffcf0c,1160701.8562932385
15d0abcc8,985709.0282616524
15d0c7c18,3094649.2169112675
15d2068c5,1287449.5865927488
15d2503bb,1469374.9088667817
15d43e8b5,1618791.2012718606
15d43f24a,136319.31139801932
15d563482,1584312.9728839714
15d5743ae,1658111.054550052
15d5ede75,2600488.9895214317
15d76ebda,1593935.296826349
15dc141f2,360272.3915707491
15dce4055,1416489.6530746836
15dd63677,2150084.9415321834
15ddcbbb4,1720768.1641986673
15deaeb83,1550566.2589496495
15df7f397,1484561.1512515056
15e063d21,1903255.400314595
15e064ddb,983736.2770952133
15e15ca06,5474342.483642542
15e2da84c,2327798.711009776
15e5687cc,1158765.0768738037
15e5c2607,1489563.205564494
15e918cc9,1450763.3083889312
15e947477,6302407.94248955
15eaca9b4,510396.4948392411
15eb81a7b,1586198.921676505
15ebb5d40,1638143.3764606188
15edef34d,1435020.9753261236
15f06bccc,1615906.5548457317
15f17ca43,1527938.0418306824
15f1f0030,1176738.929340647
15f2faba8,1505332.2262832357
15f3869fc,1710884.4746261314
15f3bf9fa,1625051.423823326
15f3e2af6,1596823.5747787768
15f560694,1264455.7368351263
